PACC_ANIO;PACC_MES;DPA_PROVINCIA;DPA_CANTON;PACC_PRODUCTO;PACC_PRESENTACION;PACC_TIPO;PACC_PRECIO_USD;PACC_USD_KG
2017;Enero;Guayas;General Elizalde (Bucay);Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.00;1.98
2017;Enero;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;77.00;1.70
2017;Enero;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;86.50;1.91
2017;Enero;Guayas;Guayaquil;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;42.00;0.93
2017;Enero;Guayas;Guayaquil;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;42.00;0.93
2017;Enero;Guayas;Guayaquil;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;120.00;2.64
2017;Enero;Guayas;Guayaquil;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;130.00;2.87
2017;Enero;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;82.67;1.82
2017;Enero;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;89.33;1.97
2017;Enero;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;83.00;1.83
2017;Enero;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;88.50;1.95
2017;Enero;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;82.67;1.82
2017;Enero;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.67;1.93
2017;Enero;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.89;1.78
2017;Enero;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.78;1.93
2017;Enero;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.89;1.78
2017;Enero;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.78;1.93
2017;Enero;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.89;1.78
2017;Enero;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;87.78;1.93
2017;Enero;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Enero;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;84.50;1.86
2017;Enero;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;79.80;1.76
2017;Enero;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;86.40;1.90
2017;Enero;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;79.80;1.76
2017;Enero;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.40;1.90
2017;Enero;Guayas;Simón Bolívar;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;79.80;1.76
2017;Enero;Guayas;Simón Bolívar;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;86.40;1.90
2017;Enero;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;83.00;1.83
2017;Enero;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;86.50;1.91
2017;Enero;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Compra;83.00;1.83
2017;Enero;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.50;1.91
2017;Enero;Los Rios;Buena Fe;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;83.00;1.83
2017;Enero;Los Rios;Buena Fe;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;86.50;1.91
2017;Enero;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;82.00;1.81
2017;Enero;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.33;1.92
2017;Enero;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;79.40;1.75
2017;Enero;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;85.30;1.88
2017;Enero;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;79.40;1.75
2017;Enero;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.30;1.88
2017;Enero;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;83.33;1.84
2017;Enero;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;89.33;1.97
2017;Enero;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;83.33;1.84
2017;Enero;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;89.33;1.97
2017;Enero;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;83.33;1.84
2017;Enero;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;89.33;1.97
2017;Enero;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;82.38;1.82
2017;Enero;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.50;1.93
2017;Enero;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Enero;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;85.00;1.87
2017;Enero;Manabí;Chone ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.00;0.71
2017;Enero;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;78.00;1.72
2017;Enero;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;88.00;1.94
2017;Enero;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;65.00;1.43
2017;Enero;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;76.67;1.69
2017;Enero;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;73.33;1.62
2017;Enero;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.83;1.87
2017;Enero;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;73.75;1.63
2017;Enero;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;79.25;1.75
2017;Enero;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Enero;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Venta;75.25;1.66
2017;Enero;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Enero;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.00;1.98
2017;Enero;Pichincha;Pedro Vicente Maldonado;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.00;0.68
2017;Enero;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;77.33;1.70
2017;Enero;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.33;1.86
2017;Enero;Pichincha;Puerto Quito;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;29.00;0.64
2017;Enero;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Enero;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.33;1.90
2017;Enero;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;78.27;1.73
2017;Enero;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.68;1.89
2017;Enero;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.91;0.70
2017;Enero;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.75;1.69
2017;Enero;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.67;1.93
2017;Enero;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Compra;76.83;1.69
2017;Enero;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.50;1.86
2017;Enero;Sucumbios;Lago Agrio;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;23.25;0.51
2017;Enero;Sucumbios;Lago Agrio;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;23.00;0.51
2017;Enero;Sucumbios;Lago Agrio;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;23.25;0.51
2017;Enero;Sucumbios;Shushufindi;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Enero;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Enero;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.00;1.85
2017;Enero;Sucumbios;Shushufindi;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;24.00;0.53
2017;Enero;Sucumbios;Shushufindi;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;26.00;0.57
2017;Enero;Sucumbios;Shushufindi;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;24.00;0.53
2017;Enero;Sucumbios;Shushufindi;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Febrero;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;77.00;1.70
2017;Febrero;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;77.00;1.70
2017;Febrero;Bolivar;Caluma;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;23.00;0.51
2017;Febrero;Bolivar;Caluma;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Bolivar;Caluma;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;77.00;1.70
2017;Febrero;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;77.00;1.70
2017;Febrero;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Compra;77.00;1.70
2017;Febrero;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;Bolivar;Chillanes;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;28.00;0.62
2017;Febrero;Bolivar;Chillanes;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;77.00;1.70
2017;Febrero;Bolivar;Chillanes;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;Bolivar;Echeandía;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Bolivar;Echeandía;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;82.67;1.82
2017;Febrero;Bolivar;Echeandía;Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Bolivar;Echeandía;Cacao seco mezclado;Quintal de 100,00 libras;Venta;82.67;1.82
2017;Febrero;Bolivar;Echeandía;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;27.33;0.60
2017;Febrero;Bolivar;Echeandía;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;27.33;0.60
2017;Febrero;Bolivar;Echeandía;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;27.33;0.60
2017;Febrero;Bolivar;Echeandía;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Bolivar;Echeandía;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.67;1.82
2017;Febrero;Bolivar;Guaranda;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.67;1.69
2017;Febrero;Bolivar;Guaranda;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;67.50;1.49
2017;Febrero;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;70.00;1.54
2017;Febrero;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;78.50;1.73
2017;Febrero;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;77.00;1.70
2017;Febrero;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Cañar;La Troncal;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;29.50;0.65
2017;Febrero;Cañar;La Troncal;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;28.00;0.62
2017;Febrero;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;66.50;1.47
2017;Febrero;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;71.75;1.58
2017;Febrero;El Oro;Arenillas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;20.33;0.45
2017;Febrero;El Oro;El Guabo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.50;1.69
2017;Febrero;El Oro;El Guabo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;84.00;1.85
2017;Febrero;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.00;1.59
2017;Febrero;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2017;Febrero;El Oro;El Guabo;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;23.50;0.52
2017;Febrero;El Oro;El Guabo;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;24.00;0.53
2017;Febrero;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Compra;73.00;1.61
2017;Febrero;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.00;1.59
2017;Febrero;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.00;1.87
2017;Febrero;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;62.50;1.38
2017;Febrero;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;74.00;1.63
2017;Febrero;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;65.00;1.43
2017;Febrero;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;70.00;1.54
2017;Febrero;Esmeraldas;Esmeraldas;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;27.00;0.60
2017;Febrero;Esmeraldas;Esmeraldas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Esmeraldas;Esmeraldas;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Esmeraldas;Esmeraldas;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;74.00;1.63
2017;Febrero;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;65.00;1.43
2017;Febrero;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;72.00;1.59
2017;Febrero;Esmeraldas;Quinindé;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;27.00;0.60
2017;Febrero;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;76.00;1.68
2017;Febrero;Esmeraldas;San Lorenzo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.00;1.59
2017;Febrero;Esmeraldas;San Lorenzo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;78.00;1.72
2017;Febrero;Esmeraldas;San Lorenzo;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;28.00;0.62
2017;Febrero;Esmeraldas;San Lorenzo;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Esmeraldas;San Lorenzo;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Esmeraldas;San Lorenzo;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;83.00;1.83
2017;Febrero;Guayas;Durán;Cacao seco mezclado;Quintal de 100,00 libras;Compra;74.00;1.63
2017;Febrero;Guayas;Durán;Cacao seco mezclado;Quintal de 100,00 libras;Venta;79.25;1.75
2017;Febrero;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;82.00;1.81
2017;Febrero;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;82.00;1.81
2017;Febrero;Guayas;El Triunfo;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Guayas;El Triunfo;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.00;1.81
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao seco mezclado;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Guayas;General Elizalde (Bucay);Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;72.00;1.59
2017;Febrero;Guayas;Guayaquil;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.00;1.79
2017;Febrero;Guayas;Guayaquil;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;38.50;0.85
2017;Febrero;Guayas;Guayaquil;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;110.00;2.42
2017;Febrero;Guayas;Guayaquil;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;120.00;2.64
2017;Febrero;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Febrero;Guayas;Milagro;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;86.00;1.90
2017;Febrero;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;75.00;1.65
2017;Febrero;Guayas;Naranjal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;82.00;1.81
2017;Febrero;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.00;1.59
2017;Febrero;Guayas;Naranjal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;79.00;1.74
2017;Febrero;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;75.50;1.66
2017;Febrero;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;82.17;1.81
2017;Febrero;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.50;1.66
2017;Febrero;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;82.17;1.81
2017;Febrero;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.50;1.66
2017;Febrero;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.17;1.81
2017;Febrero;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Guayas;San Jacinto De Yaguachi                                                           ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;75.00;1.65
2017;Febrero;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Febrero;Guayas;Simón Bolívar;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.50;1.80
2017;Febrero;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Febrero;Guayas;Simón Bolívar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;81.50;1.80
2017;Febrero;Guayas;Simón Bolívar;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;72.50;1.60
2017;Febrero;Guayas;Simón Bolívar;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;81.50;1.80
2017;Febrero;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Los Rios;Buena Fe;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;80.00;1.76
2017;Febrero;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2017;Febrero;Los Rios;Buena Fe;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Los Rios;Buena Fe;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;26.00;0.57
2017;Febrero;Los Rios;Buena Fe;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Los Rios;Buena Fe;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;76.00;1.68
2017;Febrero;Los Rios;Buena Fe;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;80.00;1.76
2017;Febrero;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2017;Febrero;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.00;1.85
2017;Febrero;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;68.50;1.51
2017;Febrero;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;74.83;1.65
2017;Febrero;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;68.50;1.51
2017;Febrero;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;74.83;1.65
2017;Febrero;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;75.00;1.65
2017;Febrero;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;75.00;1.65
2017;Febrero;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;75.00;1.65
2017;Febrero;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;73.60;1.62
2017;Febrero;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;71.50;1.58
2017;Febrero;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;74.50;1.64
2017;Febrero;Manabí;Chone ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;29.00;0.64
2017;Febrero;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;73.50;1.62
2017;Febrero;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.50;1.82
2017;Febrero;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;60.00;1.32
2017;Febrero;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;73.00;1.61
2017;Febrero;Manabí;Portoviejo ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2017;Febrero;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;60.00;1.32
2017;Febrero;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;70.25;1.55
2017;Febrero;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;61.60;1.36
2017;Febrero;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;74.00;1.63
2017;Febrero;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2017;Febrero;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;75.50;1.66
2017;Febrero;Orellana;Loreto;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
